timestamp,asset,symbol,chain,metric_name,value,source,confidence_score
2025-09-16T08:58:21.645Z,bitcoin,,,macro,"{'price': 115644, 'volume_24h': 41176865533, 'marketcap': 2304583349099, 'dominance': 1}",coingecko,1.0
,BTC,,,txcount,914930,blockchain.info,1.0
,BTC,,,hashrate,899422975036.0,blockchain.info,1.0
1758012900000,,BTCUSDT,,open_interest,87305.522,binance,0.8
1757980800,,,,fear_greed,"{'value': '52', 'classification': 'Neutral', 'time_until_update': '54323'}",alternative.me,1.0
