timestamp,asset,symbol,chain,metric_name,value,source,confidence_score
2025-09-16T11:16:02.478Z,bitcoin,,,macro,"{'price': 115264, 'volume_24h': 38816214882, 'marketcap': 2296629762512, 'dominance': 1}",coingecko,1.0
,BTC,,,txcount,914945,blockchain.info,1.0
,BTC,,,hashrate,919710711315.0,blockchain.info,1.0
1758021300000,,BTCUSDT,,open_interest,87569.64,binance,0.8
1757980800,,,,fear_greed,"{'value': '52', 'classification': 'Neutral', 'time_until_update': '46972'}",alternative.me,1.0
